Coordinates (x: 0, y: 0, Yaw: 0.00867057), Distance: 0 meters, Yaw: 0.00867057 degrees
Coordinates (x: 1.26551, y: 0.000190001, Yaw: 0.00748326), Distance: 1.26551 meters, Yaw: 0.00748326 degrees
Coordinates (x: 1.28234, y: 0.000192188, Yaw: 0.00713617), Distance: 1.28234 meters, Yaw: 0.00713617 degrees
Coordinates (x: 1.30125, y: 0.000194553, Yaw: 0.00722031), Distance: 1.30125 meters, Yaw: 0.00722031 degrees
Coordinates (x: 1.31964, y: 0.000196947, Yaw: 0.00832365), Distance: 1.31964 meters, Yaw: 0.00832365 degrees
Coordinates (x: 1.33943, y: 0.000199865, Yaw: 0.00865332), Distance: 1.33943 meters, Yaw: 0.00865332 degrees
Coordinates (x: 1.35933, y: 0.000202825, Yaw: 0.00821438), Distance: 1.35933 meters, Yaw: 0.00821438 degrees
Coordinates (x: 1.37928, y: 0.000205685, Yaw: 0.00820818), Distance: 1.37928 meters, Yaw: 0.00820818 degrees
Coordinates (x: 1.39925, y: 0.000208546, Yaw: 0.00820821), Distance: 1.39925 meters, Yaw: 0.00820821 degrees
Coordinates (x: 1.41924, y: 0.000211412, Yaw: 0.0082605), Distance: 1.41924 meters, Yaw: 0.0082605 degrees
Coordinates (x: 1.43923, y: 0.000214297, Yaw: 0.00826544), Distance: 1.43923 meters, Yaw: 0.00826544 degrees
Coordinates (x: 1.46024, y: 0.000217321, Yaw: 0.00820811), Distance: 1.46024 meters, Yaw: 0.00820811 degrees
Coordinates (x: 1.47922, y: 0.00022004, Yaw: 0.0081893), Distance: 1.47922 meters, Yaw: 0.0081893 degrees
Coordinates (x: 1.49922, y: 0.000222897, Yaw: 0.00818736), Distance: 1.49922 meters, Yaw: 0.00818736 degrees
Coordinates (x: 1.51922, y: 0.000225756, Yaw: 0.00819402), Distance: 1.51922 meters, Yaw: 0.00819402 degrees
Coordinates (x: 1.54023, y: 0.000228761, Yaw: 0.00820457), Distance: 1.54023 meters, Yaw: 0.00820457 degrees
Coordinates (x: 1.55922, y: 0.000231481, Yaw: 0.00821513), Distance: 1.55922 meters, Yaw: 0.00821513 degrees
Coordinates (x: 1.57922, y: 0.000234349, Yaw: 0.00822664), Distance: 1.57922 meters, Yaw: 0.00822664 degrees
Coordinates (x: 1.59922, y: 0.000237222, Yaw: 0.00823845), Distance: 1.59922 meters, Yaw: 0.00823845 degrees
Coordinates (x: 1.61922, y: 0.000240098, Yaw: 0.00825015), Distance: 1.61922 meters, Yaw: 0.00825015 degrees
Coordinates (x: 1.63922, y: 0.000242979, Yaw: 0.00826185), Distance: 1.63922 meters, Yaw: 0.00826185 degrees
Coordinates (x: 1.65923, y: 0.000245864, Yaw: 0.0082739), Distance: 1.65923 meters, Yaw: 0.0082739 degrees
Coordinates (x: 1.67923, y: 0.000248754, Yaw: 0.00828634), Distance: 1.67923 meters, Yaw: 0.00828634 degrees
Coordinates (x: 1.70024, y: 0.000251793, Yaw: 0.00829932), Distance: 1.70024 meters, Yaw: 0.00829932 degrees
Coordinates (x: 1.71923, y: 0.000254545, Yaw: 0.00831041), Distance: 1.71923 meters, Yaw: 0.00831041 degrees
Coordinates (x: 1.73923, y: 0.000257447, Yaw: 0.00831985), Distance: 1.73923 meters, Yaw: 0.00831985 degrees
Coordinates (x: 1.75916, y: 0.000260341, Yaw: 0.00833025), Distance: 1.75916 meters, Yaw: 0.00833025 degrees
Coordinates (x: 1.77803, y: 0.000263082, Yaw: 0.00828287), Distance: 1.77803 meters, Yaw: 0.00828287 degrees
Coordinates (x: 1.79577, y: 0.000265641, Yaw: 0.00823559), Distance: 1.79577 meters, Yaw: 0.00823559 degrees
Coordinates (x: 1.81235, y: 0.000268023, Yaw: 0.00824558), Distance: 1.81235 meters, Yaw: 0.00824558 degrees
Coordinates (x: 1.82775, y: 0.000270245, Yaw: 0.00839206), Distance: 1.82775 meters, Yaw: 0.00839206 degrees
Coordinates (x: 1.842, y: 0.000272397, Yaw: 0.0097243), Distance: 1.842 meters, Yaw: 0.0097243 degrees
Coordinates (x: 1.85511, y: 0.000274936, Yaw: 0.0159426), Distance: 1.85511 meters, Yaw: 0.0159426 degrees
Coordinates (x: 1.86705, y: 0.000279692, Yaw: 0.0471027), Distance: 1.86705 meters, Yaw: 0.0471027 degrees
Coordinates (x: 1.87776, y: 0.000291124, Yaw: 0.087708), Distance: 1.87776 meters, Yaw: 0.087708 degrees
Coordinates (x: 1.88724, y: 0.000307551, Yaw: 0.101341), Distance: 1.88724 meters, Yaw: 0.101341 degrees
Coordinates (x: 1.89549, y: 0.000323083, Yaw: 0.0985098), Distance: 1.89549 meters, Yaw: 0.0985098 degrees
Coordinates (x: 1.90253, y: 0.000335818, Yaw: 0.0970778), Distance: 1.90253 meters, Yaw: 0.0970778 degrees
Coordinates (x: 1.90836, y: 0.000346236, Yaw: 0.0973837), Distance: 1.90836 meters, Yaw: 0.0973837 degrees
Coordinates (x: 1.91326, y: 0.000355049, Yaw: 0.0979898), Distance: 1.91326 meters, Yaw: 0.0979898 degrees
Coordinates (x: 1.9164, y: 0.000360876, Yaw: 0.0985057), Distance: 1.9164 meters, Yaw: 0.0985057 degrees
Coordinates (x: 1.91861, y: 0.000365121, Yaw: 0.0989069), Distance: 1.91861 meters, Yaw: 0.0989069 degrees
Coordinates (x: 1.91963, y: 0.000367294, Yaw: 0.0991547), Distance: 1.91963 meters, Yaw: 0.0991547 degrees
Coordinates (x: 1.91991, y: 0.000368089, Yaw: 0.0991295), Distance: 1.91991 meters, Yaw: 0.0991295 degrees
Coordinates (x: 1.91999, y: 0.000368348, Yaw: 0.0990346), Distance: 1.91999 meters, Yaw: 0.0990346 degrees
Coordinates (x: 1.92005, y: 0.000368487, Yaw: 0.0990233), Distance: 1.92005 meters, Yaw: 0.0990233 degrees
Coordinates (x: 1.92008, y: 0.000368533, Yaw: 0.099024), Distance: 1.92008 meters, Yaw: 0.099024 degrees
Coordinates (x: 1.92009, y: 0.000368532, Yaw: 0.0990256), Distance: 1.92009 meters, Yaw: 0.0990256 degrees
Coordinates (x: 1.9201, y: 0.000368509, Yaw: 0.0990267), Distance: 1.9201 meters, Yaw: 0.0990267 degrees
Coordinates (x: 1.9201, y: 0.000368474, Yaw: 0.0990274), Distance: 1.9201 meters, Yaw: 0.0990274 degrees
Coordinates (x: 1.92009, y: 0.000368422, Yaw: 0.099028), Distance: 1.92009 meters, Yaw: 0.099028 degrees
Coordinates (x: 1.92009, y: 0.000368383, Yaw: 0.0990281), Distance: 1.92009 meters, Yaw: 0.0990281 degrees
Coordinates (x: 1.92011, y: 0.000368381, Yaw: 0.103735), Distance: 1.92011 meters, Yaw: 0.103735 degrees
Coordinates (x: 1.92013, y: 0.000368348, Yaw: 0.13296), Distance: 1.92013 meters, Yaw: 0.13296 degrees
Coordinates (x: 1.92014, y: 0.000368252, Yaw: 0.19877), Distance: 1.92014 meters, Yaw: 0.19877 degrees
Coordinates (x: 1.92015, y: 0.00036802, Yaw: 0.305618), Distance: 1.92015 meters, Yaw: 0.305618 degrees
Coordinates (x: 1.92016, y: 0.00036773, Yaw: 0.440152), Distance: 1.92016 meters, Yaw: 0.440152 degrees
Coordinates (x: 1.92018, y: 0.000367266, Yaw: 0.623935), Distance: 1.92018 meters, Yaw: 0.623935 degrees
Coordinates (x: 1.92019, y: 0.00036665, Yaw: 0.857986), Distance: 1.92019 meters, Yaw: 0.857986 degrees
Coordinates (x: 1.92021, y: 0.000365896, Yaw: 1.14759), Distance: 1.92021 meters, Yaw: 1.14759 degrees
Coordinates (x: 1.92023, y: 0.000365061, Yaw: 1.49436), Distance: 1.92023 meters, Yaw: 1.49436 degrees
Coordinates (x: 1.92026, y: 0.000364322, Yaw: 1.8922), Distance: 1.92026 meters, Yaw: 1.8922 degrees
Coordinates (x: 1.92031, y: 0.000363803, Yaw: 2.3347), Distance: 1.92031 meters, Yaw: 2.3347 degrees
Coordinates (x: 1.92037, y: 0.000363902, Yaw: 2.79494), Distance: 1.92037 meters, Yaw: 2.79494 degrees
Coordinates (x: 1.92041, y: 0.000363556, Yaw: 3.21604), Distance: 1.92041 meters, Yaw: 3.21604 degrees
Coordinates (x: 1.92039, y: 0.000360885, Yaw: 3.4916), Distance: 1.92039 meters, Yaw: 3.4916 degrees
Coordinates (x: 1.92039, y: 0.000358624, Yaw: 3.64492), Distance: 1.92039 meters, Yaw: 3.64492 degrees
Coordinates (x: 1.92038, y: 0.000356425, Yaw: 3.79982), Distance: 1.92038 meters, Yaw: 3.79982 degrees
Coordinates (x: 1.92038, y: 0.000354166, Yaw: 3.97209), Distance: 1.92038 meters, Yaw: 3.97209 degrees
Coordinates (x: 1.92038, y: 0.000351868, Yaw: 4.15371), Distance: 1.92038 meters, Yaw: 4.15371 degrees
Coordinates (x: 1.92037, y: 0.000349387, Yaw: 4.36888), Distance: 1.92037 meters, Yaw: 4.36888 degrees
Coordinates (x: 1.92037, y: 0.000346934, Yaw: 4.64866), Distance: 1.92037 meters, Yaw: 4.64866 degrees
Coordinates (x: 1.92034, y: 0.000342677, Yaw: 5.07646), Distance: 1.92034 meters, Yaw: 5.07646 degrees
Coordinates (x: 1.92033, y: 0.000338902, Yaw: 5.5235), Distance: 1.92033 meters, Yaw: 5.5235 degrees
Coordinates (x: 1.92031, y: 0.000333949, Yaw: 5.89784), Distance: 1.92031 meters, Yaw: 5.89784 degrees
Coordinates (x: 1.9203, y: 0.00032934, Yaw: 6.11216), Distance: 1.9203 meters, Yaw: 6.11216 degrees
Coordinates (x: 1.92028, y: 0.000324792, Yaw: 6.1903), Distance: 1.92028 meters, Yaw: 6.1903 degrees
Coordinates (x: 1.92026, y: 0.000320372, Yaw: 6.2005), Distance: 1.92026 meters, Yaw: 6.2005 degrees
Coordinates (x: 1.92026, y: 0.000317528, Yaw: 6.20126), Distance: 1.92026 meters, Yaw: 6.20126 degrees
Coordinates (x: 1.92025, y: 0.000314876, Yaw: 6.20244), Distance: 1.92025 meters, Yaw: 6.20244 degrees
Coordinates (x: 1.92025, y: 0.000312346, Yaw: 6.20415), Distance: 1.92025 meters, Yaw: 6.20415 degrees
Coordinates (x: 1.92025, y: 0.000309894, Yaw: 6.20602), Distance: 1.92025 meters, Yaw: 6.20602 degrees
Coordinates (x: 1.92024, y: 0.000307495, Yaw: 6.20781), Distance: 1.92024 meters, Yaw: 6.20781 degrees
Coordinates (x: 1.92023, y: 0.000304616, Yaw: 6.21), Distance: 1.92023 meters, Yaw: 6.21 degrees
Coordinates (x: 1.92023, y: 0.000302921, Yaw: 6.22338), Distance: 1.92023 meters, Yaw: 6.22338 degrees
Coordinates (x: 1.92022, y: 0.000299989, Yaw: 6.26388), Distance: 1.92022 meters, Yaw: 6.26388 degrees
Coordinates (x: 1.92019, y: 0.00029547, Yaw: 6.32583), Distance: 1.92019 meters, Yaw: 6.32583 degrees
Coordinates (x: 1.92017, y: 0.000290737, Yaw: 6.42761), Distance: 1.92017 meters, Yaw: 6.42761 degrees
Coordinates (x: 1.92016, y: 0.000288178, Yaw: 6.61467), Distance: 1.92016 meters, Yaw: 6.61467 degrees
Coordinates (x: 1.92016, y: 0.000285804, Yaw: 6.79556), Distance: 1.92016 meters, Yaw: 6.79556 degrees
Coordinates (x: 1.92015, y: 0.000283013, Yaw: 6.85909), Distance: 1.92016 meters, Yaw: 6.85909 degrees
Coordinates (x: 1.92016, y: 0.000281764, Yaw: 6.85984), Distance: 1.92016 meters, Yaw: 6.85984 degrees
Coordinates (x: 1.92016, y: 0.000280063, Yaw: 6.85977), Distance: 1.92016 meters, Yaw: 6.85977 degrees
Coordinates (x: 1.92018, y: 0.00028086, Yaw: 6.8661), Distance: 1.92018 meters, Yaw: 6.8661 degrees
Coordinates (x: 1.92022, y: 0.000283574, Yaw: 6.91552), Distance: 1.92022 meters, Yaw: 6.91552 degrees
Coordinates (x: 1.92031, y: 0.00029164, Yaw: 7.11669), Distance: 1.92031 meters, Yaw: 7.11669 degrees
Coordinates (x: 1.92036, y: 0.000296083, Yaw: 7.51381), Distance: 1.92036 meters, Yaw: 7.51381 degrees
Coordinates (x: 1.92041, y: 0.000300446, Yaw: 8.1067), Distance: 1.92041 meters, Yaw: 8.1067 degrees
Coordinates (x: 1.92042, y: 0.000301182, Yaw: 8.80095), Distance: 1.92042 meters, Yaw: 8.80095 degrees
Coordinates (x: 1.92043, y: 0.00030007, Yaw: 9.54169), Distance: 1.92043 meters, Yaw: 9.54169 degrees
Coordinates (x: 1.92046, y: 0.0003008, Yaw: 10.2904), Distance: 1.92046 meters, Yaw: 10.2904 degrees
Coordinates (x: 1.92048, y: 0.000301731, Yaw: 11.055), Distance: 1.92048 meters, Yaw: 11.055 degrees
Coordinates (x: 1.92049, y: 0.000300514, Yaw: 11.8578), Distance: 1.92049 meters, Yaw: 11.8578 degrees
Coordinates (x: 1.9205, y: 0.000298723, Yaw: 12.6566), Distance: 1.9205 meters, Yaw: 12.6566 degrees
Coordinates (x: 1.92051, y: 0.000296171, Yaw: 13.4314), Distance: 1.92051 meters, Yaw: 13.4314 degrees
Coordinates (x: 1.92051, y: 0.000293511, Yaw: 14.1702), Distance: 1.92051 meters, Yaw: 14.1702 degrees
Coordinates (x: 1.92052, y: 0.000291494, Yaw: 14.8302), Distance: 1.92052 meters, Yaw: 14.8302 degrees
Coordinates (x: 1.92053, y: 0.000289902, Yaw: 15.4049), Distance: 1.92053 meters, Yaw: 15.4049 degrees
Coordinates (x: 1.92055, y: 0.000289207, Yaw: 15.9113), Distance: 1.92055 meters, Yaw: 15.9113 degrees
Coordinates (x: 1.92057, y: 0.000290346, Yaw: 16.3618), Distance: 1.92057 meters, Yaw: 16.3618 degrees
Coordinates (x: 1.92059, y: 0.000293332, Yaw: 16.7602), Distance: 1.92059 meters, Yaw: 16.7602 degrees
Coordinates (x: 1.92063, y: 0.000299031, Yaw: 17.1067), Distance: 1.92063 meters, Yaw: 17.1067 degrees
Coordinates (x: 1.92067, y: 0.000307212, Yaw: 17.4018), Distance: 1.92067 meters, Yaw: 17.4018 degrees
Coordinates (x: 1.92072, y: 0.000318193, Yaw: 17.6346), Distance: 1.92072 meters, Yaw: 17.6346 degrees
Coordinates (x: 1.92074, y: 0.000321299, Yaw: 17.7751), Distance: 1.92074 meters, Yaw: 17.7751 degrees
Coordinates (x: 1.92073, y: 0.000316998, Yaw: 17.8426), Distance: 1.92073 meters, Yaw: 17.8426 degrees
Coordinates (x: 1.92073, y: 0.000313951, Yaw: 17.9793), Distance: 1.92073 meters, Yaw: 17.9793 degrees
Coordinates (x: 1.92073, y: 0.000310342, Yaw: 18.2216), Distance: 1.92073 meters, Yaw: 18.2216 degrees
Coordinates (x: 1.92073, y: 0.000306156, Yaw: 18.4894), Distance: 1.92073 meters, Yaw: 18.4894 degrees
Coordinates (x: 1.92072, y: 0.000301692, Yaw: 18.7713), Distance: 1.92072 meters, Yaw: 18.7713 degrees
Coordinates (x: 1.92072, y: 0.00029683, Yaw: 19.0921), Distance: 1.92072 meters, Yaw: 19.0921 degrees
Coordinates (x: 1.92072, y: 0.000291867, Yaw: 19.4829), Distance: 1.92072 meters, Yaw: 19.4829 degrees
Coordinates (x: 1.92071, y: 0.000286454, Yaw: 20.0009), Distance: 1.92071 meters, Yaw: 20.0009 degrees
Coordinates (x: 1.92069, y: 0.000276568, Yaw: 20.6937), Distance: 1.92069 meters, Yaw: 20.6937 degrees
Coordinates (x: 1.92067, y: 0.000264957, Yaw: 21.4006), Distance: 1.92067 meters, Yaw: 21.4006 degrees
Coordinates (x: 1.92065, y: 0.000252633, Yaw: 21.9551), Distance: 1.92065 meters, Yaw: 21.9551 degrees
Coordinates (x: 1.92063, y: 0.000241348, Yaw: 22.354), Distance: 1.92063 meters, Yaw: 22.354 degrees
Coordinates (x: 1.92062, y: 0.000230722, Yaw: 22.6322), Distance: 1.92062 meters, Yaw: 22.6322 degrees
Coordinates (x: 1.92062, y: 0.000224649, Yaw: 22.7892), Distance: 1.92062 meters, Yaw: 22.7892 degrees
Coordinates (x: 1.92059, y: 0.000211551, Yaw: 22.8894), Distance: 1.92059 meters, Yaw: 22.8894 degrees
Coordinates (x: 1.92057, y: 0.000199397, Yaw: 22.9655), Distance: 1.92057 meters, Yaw: 22.9655 degrees
Coordinates (x: 1.92055, y: 0.000185765, Yaw: 23.0865), Distance: 1.92055 meters, Yaw: 23.0865 degrees
Coordinates (x: 1.92052, y: 0.000172891, Yaw: 23.2747), Distance: 1.92052 meters, Yaw: 23.2747 degrees
Coordinates (x: 1.92049, y: 0.000156422, Yaw: 23.5619), Distance: 1.92049 meters, Yaw: 23.5619 degrees
Coordinates (x: 1.92044, y: 0.000131632, Yaw: 23.9245), Distance: 1.92044 meters, Yaw: 23.9245 degrees
Coordinates (x: 1.92044, y: 0.000123821, Yaw: 24.3454), Distance: 1.92044 meters, Yaw: 24.3454 degrees
Coordinates (x: 1.92043, y: 0.000117836, Yaw: 24.8939), Distance: 1.92043 meters, Yaw: 24.8939 degrees
Coordinates (x: 1.92043, y: 0.000111841, Yaw: 25.6834), Distance: 1.92043 meters, Yaw: 25.6834 degrees
Coordinates (x: 1.92043, y: 0.000108963, Yaw: 26.6462), Distance: 1.92043 meters, Yaw: 26.6462 degrees
Coordinates (x: 1.92043, y: 0.00010476, Yaw: 27.8707), Distance: 1.92043 meters, Yaw: 27.8707 degrees
Coordinates (x: 1.92044, y: 0.00010204, Yaw: 29.2954), Distance: 1.92044 meters, Yaw: 29.2954 degrees
Coordinates (x: 1.92044, y: 9.84063e-05, Yaw: 30.8404), Distance: 1.92044 meters, Yaw: 30.8404 degrees
Coordinates (x: 1.92045, y: 9.78743e-05, Yaw: 32.1635), Distance: 1.92045 meters, Yaw: 32.1635 degrees
Coordinates (x: 1.92046, y: 9.73581e-05, Yaw: 33.4821), Distance: 1.92046 meters, Yaw: 33.4821 degrees
Coordinates (x: 1.92047, y: 9.9054e-05, Yaw: 34.7333), Distance: 1.92047 meters, Yaw: 34.7333 degrees
Coordinates (x: 1.92049, y: 0.000104025, Yaw: 35.9265), Distance: 1.92049 meters, Yaw: 35.9265 degrees
Coordinates (x: 1.92052, y: 0.000114345, Yaw: 37.0673), Distance: 1.92052 meters, Yaw: 37.0673 degrees
Coordinates (x: 1.92055, y: 0.000131212, Yaw: 38.1551), Distance: 1.92055 meters, Yaw: 38.1551 degrees
Coordinates (x: 1.92058, y: 0.000148309, Yaw: 39.1686), Distance: 1.92058 meters, Yaw: 39.1686 degrees
Coordinates (x: 1.92058, y: 0.000149417, Yaw: 40.0484), Distance: 1.92058 meters, Yaw: 40.0484 degrees
Coordinates (x: 1.92059, y: 0.000146778, Yaw: 40.7336), Distance: 1.92059 meters, Yaw: 40.7336 degrees
Coordinates (x: 1.92059, y: 0.000142671, Yaw: 41.3366), Distance: 1.92059 meters, Yaw: 41.3366 degrees
Coordinates (x: 1.92059, y: 0.000136902, Yaw: 41.9549), Distance: 1.92059 meters, Yaw: 41.9549 degrees
Coordinates (x: 1.92059, y: 0.000130248, Yaw: 42.5724), Distance: 1.92059 meters, Yaw: 42.5724 degrees
Coordinates (x: 1.92059, y: 0.000123063, Yaw: 43.2047), Distance: 1.92059 meters, Yaw: 43.2047 degrees
Coordinates (x: 1.92058, y: 0.000114822, Yaw: 43.8774), Distance: 1.92058 meters, Yaw: 43.8774 degrees
Coordinates (x: 1.92056, y: 8.98559e-05, Yaw: 44.5963), Distance: 1.92056 meters, Yaw: 44.5963 degrees
Coordinates (x: 1.92055, y: 6.90939e-05, Yaw: 45.2578), Distance: 1.92055 meters, Yaw: 45.2578 degrees
Coordinates (x: 1.92053, y: 4.74609e-05, Yaw: 45.7565), Distance: 1.92053 meters, Yaw: 45.7565 degrees
Coordinates (x: 1.92052, y: 2.62963e-05, Yaw: 46.0827), Distance: 1.92052 meters, Yaw: 46.0827 degrees
Coordinates (x: 1.9205, y: 7.00215e-07, Yaw: 46.2498), Distance: 1.9205 meters, Yaw: 46.2498 degrees
Coordinates (x: 1.92048, y: -2.01228e-05, Yaw: 46.2954), Distance: 1.92048 meters, Yaw: 46.2954 degrees
Coordinates (x: 1.92047, y: -4.3113e-05, Yaw: 46.2965), Distance: 1.92047 meters, Yaw: 46.2965 degrees
Coordinates (x: 1.92045, y: -6.75441e-05, Yaw: 46.2978), Distance: 1.92045 meters, Yaw: 46.2978 degrees
Coordinates (x: 1.92043, y: -9.17028e-05, Yaw: 46.3008), Distance: 1.92043 meters, Yaw: 46.3008 degrees
Coordinates (x: 1.9204, y: -0.000124404, Yaw: 46.3091), Distance: 1.9204 meters, Yaw: 46.3091 degrees
Coordinates (x: 1.92038, y: -0.000154451, Yaw: 46.3548), Distance: 1.92038 meters, Yaw: 46.3548 degrees
Coordinates (x: 1.92035, y: -0.000186774, Yaw: 46.4948), Distance: 1.92035 meters, Yaw: 46.4948 degrees
Coordinates (x: 1.92033, y: -0.00021547, Yaw: 46.759), Distance: 1.92033 meters, Yaw: 46.759 degrees
Coordinates (x: 1.92031, y: -0.000244869, Yaw: 47.1125), Distance: 1.92031 meters, Yaw: 47.1125 degrees
Coordinates (x: 1.92031, y: -0.000252605, Yaw: 47.5437), Distance: 1.92031 meters, Yaw: 47.5437 degrees
Coordinates (x: 1.92031, y: -0.000255972, Yaw: 48.0473), Distance: 1.92031 meters, Yaw: 48.0473 degrees
Coordinates (x: 1.92031, y: -0.000260198, Yaw: 48.785), Distance: 1.92031 meters, Yaw: 48.785 degrees
Coordinates (x: 1.92031, y: -0.000263949, Yaw: 49.7631), Distance: 1.92031 meters, Yaw: 49.7631 degrees
Coordinates (x: 1.92031, y: -0.000268291, Yaw: 50.9564), Distance: 1.92031 meters, Yaw: 50.9564 degrees
Coordinates (x: 1.92032, y: -0.000271994, Yaw: 52.2026), Distance: 1.92032 meters, Yaw: 52.2026 degrees
Coordinates (x: 1.92032, y: -0.000275578, Yaw: 53.307), Distance: 1.92032 meters, Yaw: 53.307 degrees
Coordinates (x: 1.92032, y: -0.000280331, Yaw: 54.2716), Distance: 1.92032 meters, Yaw: 54.2716 degrees
Coordinates (x: 1.92032, y: -0.000282153, Yaw: 54.9776), Distance: 1.92032 meters, Yaw: 54.9776 degrees
Coordinates (x: 1.92032, y: -0.000285222, Yaw: 55.566), Distance: 1.92032 meters, Yaw: 55.566 degrees
Coordinates (x: 1.92033, y: -0.000288134, Yaw: 55.9991), Distance: 1.92033 meters, Yaw: 55.9991 degrees
Coordinates (x: 1.92033, y: -0.00028847, Yaw: 56.2833), Distance: 1.92033 meters, Yaw: 56.2833 degrees
Coordinates (x: 1.92033, y: -0.000291872, Yaw: 56.4422), Distance: 1.92033 meters, Yaw: 56.4422 degrees
Coordinates (x: 1.92033, y: -0.000294994, Yaw: 56.493), Distance: 1.92033 meters, Yaw: 56.493 degrees
Coordinates (x: 1.92033, y: -0.000298798, Yaw: 56.5021), Distance: 1.92033 meters, Yaw: 56.5021 degrees
Coordinates (x: 1.92035, y: -0.000289939, Yaw: 56.5067), Distance: 1.92035 meters, Yaw: 56.5067 degrees
Coordinates (x: 1.92036, y: -0.000277891, Yaw: 56.5402), Distance: 1.92036 meters, Yaw: 56.5402 degrees
Coordinates (x: 1.92037, y: -0.000268405, Yaw: 56.6185), Distance: 1.92037 meters, Yaw: 56.6185 degrees
Coordinates (x: 1.92038, y: -0.000259904, Yaw: 56.7485), Distance: 1.92038 meters, Yaw: 56.7485 degrees
Coordinates (x: 1.92039, y: -0.000248442, Yaw: 56.9137), Distance: 1.92039 meters, Yaw: 56.9137 degrees
Coordinates (x: 1.9204, y: -0.000235602, Yaw: 57.1503), Distance: 1.9204 meters, Yaw: 57.1503 degrees
Coordinates (x: 1.92041, y: -0.000218095, Yaw: 57.4157), Distance: 1.92041 meters, Yaw: 57.4157 degrees
Coordinates (x: 1.92043, y: -0.000195646, Yaw: 57.7416), Distance: 1.92043 meters, Yaw: 57.7416 degrees
Coordinates (x: 1.92046, y: -0.000160219, Yaw: 58.1101), Distance: 1.92046 meters, Yaw: 58.1101 degrees
Coordinates (x: 1.92049, y: -0.000119854, Yaw: 58.5353), Distance: 1.92049 meters, Yaw: 58.5353 degrees
Coordinates (x: 1.92053, y: -6.47582e-05, Yaw: 58.9287), Distance: 1.92053 meters, Yaw: 58.9287 degrees
Coordinates (x: 1.92055, y: -2.71169e-05, Yaw: 59.2952), Distance: 1.92055 meters, Yaw: 59.2952 degrees
Coordinates (x: 1.92054, y: -3.88619e-05, Yaw: 59.5169), Distance: 1.92054 meters, Yaw: 59.5169 degrees
Coordinates (x: 1.92054, y: -3.98516e-05, Yaw: 59.7211), Distance: 1.92054 meters, Yaw: 59.7211 degrees
Coordinates (x: 1.92054, y: -4.24396e-05, Yaw: 60.0505), Distance: 1.92054 meters, Yaw: 60.0505 degrees
Coordinates (x: 1.92054, y: -4.65923e-05, Yaw: 60.4323), Distance: 1.92054 meters, Yaw: 60.4323 degrees
Coordinates (x: 1.92054, y: -5.18056e-05, Yaw: 60.8258), Distance: 1.92054 meters, Yaw: 60.8258 degrees
Coordinates (x: 1.92054, y: -5.78734e-05, Yaw: 61.2501), Distance: 1.92054 meters, Yaw: 61.2501 degrees
Coordinates (x: 1.92054, y: -6.60464e-05, Yaw: 61.7355), Distance: 1.92054 meters, Yaw: 61.7355 degrees
Coordinates (x: 1.92053, y: -8.53488e-05, Yaw: 62.334), Distance: 1.92053 meters, Yaw: 62.334 degrees
Coordinates (x: 1.92052, y: -0.00010589, Yaw: 62.8554), Distance: 1.92052 meters, Yaw: 62.8554 degrees
Coordinates (x: 1.92051, y: -0.000129608, Yaw: 63.2675), Distance: 1.92051 meters, Yaw: 63.2675 degrees
Coordinates (x: 1.9205, y: -0.000153067, Yaw: 63.5127), Distance: 1.9205 meters, Yaw: 63.5127 degrees
Coordinates (x: 1.92049, y: -0.000177814, Yaw: 63.6098), Distance: 1.92049 meters, Yaw: 63.6098 degrees
Coordinates (x: 1.92048, y: -0.000202613, Yaw: 63.6247), Distance: 1.92048 meters, Yaw: 63.6247 degrees
Coordinates (x: 1.92047, y: -0.00023018, Yaw: 63.6251), Distance: 1.92047 meters, Yaw: 63.6251 degrees
Coordinates (x: 1.92046, y: -0.000258269, Yaw: 63.6268), Distance: 1.92046 meters, Yaw: 63.6268 degrees
Coordinates (x: 1.92044, y: -0.000289494, Yaw: 63.6311), Distance: 1.92044 meters, Yaw: 63.6311 degrees
Coordinates (x: 1.92042, y: -0.000331611, Yaw: 63.6512), Distance: 1.92042 meters, Yaw: 63.6512 degrees
Coordinates (x: 1.92041, y: -0.000364645, Yaw: 63.7359), Distance: 1.92041 meters, Yaw: 63.7359 degrees
Coordinates (x: 1.92039, y: -0.000406623, Yaw: 63.9362), Distance: 1.92039 meters, Yaw: 63.9362 degrees
Coordinates (x: 1.92037, y: -0.000445505, Yaw: 64.2565), Distance: 1.92037 meters, Yaw: 64.2565 degrees
Coordinates (x: 1.92037, y: -0.000465217, Yaw: 64.6567), Distance: 1.92037 meters, Yaw: 64.6567 degrees
Coordinates (x: 1.92037, y: -0.000470997, Yaw: 65.1029), Distance: 1.92037 meters, Yaw: 65.1029 degrees
Coordinates (x: 1.92037, y: -0.000474698, Yaw: 65.7089), Distance: 1.92037 meters, Yaw: 65.7089 degrees
Coordinates (x: 1.92037, y: -0.000477262, Yaw: 66.5575), Distance: 1.92037 meters, Yaw: 66.5575 degrees
Coordinates (x: 1.92037, y: -0.000479256, Yaw: 67.6285), Distance: 1.92037 meters, Yaw: 67.6285 degrees
Coordinates (x: 1.92038, y: -0.000472708, Yaw: 68.9294), Distance: 1.92038 meters, Yaw: 68.9294 degrees
Coordinates (x: 1.92038, y: -0.00046956, Yaw: 70.3639), Distance: 1.92038 meters, Yaw: 70.3639 degrees
